2,1,1,2,0,2,0,2,2,0,0,1,0,1,0,2,2,0,2,0,2,0,1,2,0,0,2,0,1,1,0,1,1,0,0,0
2,2,0,2,0,2,1,1,1,2,0,2,1,1,2,1,2,0,3,1,0,2,0,1,1,0,2,0,0,2,1,0,1,2,0,0
1,0,1,1,0,2,2,0,1,1,9,9,9,2,2,10,10,10,3,0,1,1,0,1,1,1,0,0,2,2,2,2,2,0,0,0
1,1,2,1,2,1,1,2,9,9,9,9,9,9,10,10,10,10,3,10,10,2,1,1,2,0,0,1,0,1,0,0,2,2,0,0
0,1,0,0,2,2,1,9,9,9,9,9,9,10,10,10,10,10,4,10,10,10,2,2,2,1,2,1,1,0,0,1,2,1,1,1
1,2,2,2,0,0,1,9,9,9,9,9,9,10,10,10,10,10,3,10,10,10,1,2,0,0,1,2,2,0,2,0,2,1,1,0
0,1,2,1,0,0,1,9,9,9,9,9,9,9,10,10,10,10,3,10,10,10,2,1,1,1,1,0,0,0,1,0,2,1,1,0
2,0,0,1,1,0,0,0,9,9,9,9,9,9,10,10,15,15,15,15,15,10,2,2,2,1,1,1,1,0,1,2,1,1,2,1
0,0,1,2,9,9,9,2,0,1,9,9,9,9,9,9,10,10,3,10,10,10,10,2,1,0,2,0,1,2,0,0,1,2,1,1
2,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,3,10,10,10,0,2,0,0,0,0,1,0,0,0,1,2,1,1
2,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,9,9,4,9,10,1,2,2,2,1,2,1,1,1,2,2,2,2,2,0
1,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,9,3,9,1,0,1,1,2,0,2,0,2,2,0,0,2,1,0,0
1,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,12,12,12,12,12,12,12,12,12,12,3,4,3,3,3,1
1,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,9,4,9,12,14,14,14,13,13,14,14,14,12,1,1,0,0,2,1
2,1,2,2,9,9,9,2,2,10,10,10,10,10,10,10,9,9,3,9,12,14,14,14,13,13,14,14,14,12,0,0,1,2,0,1
0,1,0,2,2,2,0,1,2,1,1,10,10,10,9,9,9,9,4,9,12,13,13,13,13,13,13,13,13,12,2,1,2,1,1,0
1,1,0,0,0,1,1,1,2,1,1,0,0,9,9,9,9,9,3,4,3,4,3,4,3,4,13,13,13,12,0,1,0,2,0,2
0,1,1,2,1,2,1,1,0,1,1,0,1,1,9,9,9,9,3,9,12,14,14,14,13,13,14,14,14,12,2,0,0,0,2,1
1,2,1,1,1,1,2,2,1,0,1,1,9,9,9,10,10,10,3,9,12,14,14,14,13,13,14,14,14,12,2,2,0,2,2,0
1,1,1,0,0,1,2,2,0,2,0,0,9,9,10,10,10,10,4,10,12,12,12,12,12,12,12,12,12,12,1,1,1,2,1,2
1,2,0,0,2,1,2,0,0,2,1,2,9,10,10,10,10,10,3,10,9,9,9,0,1,0,0,1,1,1,1,1,0,1,2,0
2,0,1,1,1,0,2,2,2,2,1,2,9,10,10,10,10,10,3,9,9,9,9,1,2,1,0,1,0,0,2,1,1,2,1,2
1,2,1,2,2,1,2,2,0,1,0,0,2,9,9,10,10,10,4,9,9,9,1,2,0,1,2,2,2,0,1,1,0,0,1,0
2,0,1,2,2,1,1,1,1,1,0,0,0,2,2,1,1,0,2,2,0,1,0,1,0,0,0,1,2,1,2,2,1,1,1,0
