2,1,1,0,1,0,2,0,0,2,0,0,2,0,2,0,2,2,1,1,0,1,1,1,2,0,2,2,0,0,1,1,0,2,1,1
0,1,2,1,0,1,0,2,0,1,2,1,2,2,2,0,0,2,3,2,2,0,1,2,2,0,2,1,2,1,2,1,2,1,2,1
2,2,1,2,2,9,9,9,1,2,2,0,2,2,2,0,0,2,3,1,0,0,0,1,2,1,1,0,0,1,1,1,1,1,2,2
2,2,0,9,9,9,9,9,9,9,2,0,1,1,2,0,2,0,3,0,1,0,1,2,2,2,2,0,2,1,2,0,2,0,2,1
2,1,9,9,9,9,9,9,9,9,9,1,2,2,2,2,0,0,4,1,2,2,0,1,1,0,2,1,1,1,1,2,0,2,1,1
2,2,9,9,9,9,9,9,9,9,9,1,0,2,14,0,0,0,3,0,1,12,12,12,12,12,12,12,12,12,12,2,0,2,0,0
1,2,0,0,2,9,9,9,14,14,14,0,14,14,14,14,1,0,3,0,0,12,14,14,14,13,13,14,14,14,12,1,2,2,0,1
0,1,1,0,1,0,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,12,14,14,14,13,13,14,14,14,12,2,0,2,0,2
2,1,0,1,0,14,14,14,14,14,14,14,14,14,14,14,1,2,3,2,0,12,13,13,13,13,13,13,13,13,12,0,2,2,1,1
1,0,1,0,1,0,14,14,14,14,14,14,14,0,14,2,1,0,4,3,4,3,4,3,4,3,4,13,13,13,12,0,0,1,2,1
1,1,2,2,1,2,2,0,14,14,14,14,0,0,2,0,1,2,3,14,14,14,14,14,14,13,13,14,14,14,12,2,0,0,1,1
2,1,1,0,2,0,2,0,1,1,0,0,0,1,2,0,1,2,4,14,14,14,14,14,14,13,13,14,14,14,12,2,0,2,2,0
1,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,12,12,12,12,12,12,12,12,12,12,4,3,3,3,2
1,0,1,1,1,1,2,2,1,0,0,1,2,2,0,1,1,0,4,14,14,14,14,14,14,0,1,0,1,0,1,2,2,1,2,1
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,3,0,14,14,14,14,9,9,9,1,0,2,2,2,0,0,2,0
2,1,1,1,1,0,2,0,0,2,2,1,0,0,0,2,0,2,3,2,9,9,9,9,9,9,9,9,9,0,2,1,0,0,1,1
2,0,2,2,1,1,1,0,2,2,2,2,2,2,0,1,1,0,4,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,2,1
2,2,2,0,0,2,2,2,1,0,0,9,9,9,0,2,0,2,3,0,9,9,9,9,9,9,9,9,9,2,0,2,2,2,0,1
1,2,0,0,2,0,2,1,9,9,9,9,9,9,9,9,9,2,3,2,2,1,9,9,9,9,9,2,0,1,2,0,0,2,1,1
0,0,0,0,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,1,2,1,0,2,1,2,0,0,2,0,2,0,0,2,1,1
0,0,2,1,1,0,1,9,9,9,9,9,9,9,9,9,9,9,3,1,0,1,0,2,2,0,2,2,1,2,1,1,1,1,2,1
1,2,1,0,1,2,1,9,9,9,9,9,9,9,9,9,9,9,3,0,1,2,1,0,0,0,2,2,2,0,2,0,2,2,0,0
1,0,1,1,1,0,2,2,9,9,9,9,9,9,9,9,9,2,4,0,2,0,0,2,2,2,1,1,2,0,2,0,0,1,1,2
0,0,0,1,0,1,1,2,2,0,1,1,2,2,1,0,0,2,1,1,1,0,0,2,0,0,0,2,1,0,1,1,2,1,0,0
