1,2,0,0,1,2,0,0,0,0,2,2,1,0,0,1,2,0,1,2,2,2,1,1,0,0,0,0,0,1,0,0,0,2,0,2
0,2,0,0,6,5,5,2,1,0,1,0,2,0,0,0,0,2,3,0,6,5,5,5,6,6,5,0,0,2,0,0,0,1,0,2
0,1,6,5,5,6,6,6,5,1,2,1,0,0,2,1,0,1,3,0,6,5,6,5,5,5,6,1,1,0,1,0,1,2,2,1
0,0,6,5,6,5,6,5,5,6,0,1,0,0,2,0,0,2,3,6,6,6,6,6,6,5,5,6,1,1,1,2,1,0,2,1
0,5,6,5,6,5,5,5,6,5,1,2,2,0,2,0,2,0,4,6,5,5,6,5,6,5,5,6,1,0,0,0,2,0,1,1
2,6,5,5,6,12,12,12,12,12,12,12,12,12,12,2,1,2,3,5,5,5,5,5,5,5,6,6,1,0,0,2,2,1,1,1
0,6,6,6,5,12,14,14,14,13,13,14,14,14,12,1,0,1,3,8,8,8,5,5,5,5,6,6,2,2,0,2,2,2,1,0
0,1,5,6,6,12,14,14,14,13,13,14,14,14,12,1,15,15,15,15,15,7,8,8,5,5,1,0,1,0,0,2,1,2,0,1
1,0,6,6,6,12,13,13,13,13,13,13,13,13,12,7,8,8,3,7,8,8,7,7,7,5,1,1,2,2,0,2,2,0,2,2
2,2,2,2,5,12,13,13,13,13,4,3,4,3,4,3,4,3,4,7,8,8,7,8,7,0,0,2,1,2,0,1,2,2,2,2
2,1,0,0,2,12,14,14,14,13,13,14,14,14,12,8,8,7,3,8,7,7,7,8,7,1,0,8,8,8,8,1,0,2,0,1
0,1,0,0,1,12,14,14,14,13,13,14,14,14,12,8,8,7,4,7,7,8,7,7,5,1,7,8,8,8,7,7,7,1,2,1
1,3,3,3,4,12,12,12,12,12,12,12,12,12,12,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,0
1,0,2,2,0,1,0,1,2,0,1,0,1,2,0,5,5,5,4,5,5,6,5,6,5,7,7,7,7,7,7,7,8,7,0,1
2,2,0,0,0,1,1,1,0,1,2,0,0,0,0,6,5,6,3,5,6,5,5,5,1,7,7,8,7,8,7,8,7,8,1,0
0,2,1,1,2,2,2,2,0,0,2,2,1,2,0,2,2,1,3,6,6,5,6,6,0,1,8,8,8,8,8,8,7,1,2,2
1,2,1,1,5,5,1,2,0,2,0,1,0,0,1,6,1,2,4,8,5,5,6,2,0,2,1,2,7,8,8,1,2,1,2,0
0,1,2,0,6,5,6,0,2,1,2,1,0,1,6,5,5,2,3,7,8,0,1,2,2,2,2,2,1,2,1,0,0,2,2,0
1,0,2,2,6,5,6,0,0,0,1,0,2,0,6,6,6,8,3,7,7,7,0,2,1,2,1,1,1,0,1,1,1,1,0,2
0,0,0,6,5,6,5,5,0,0,1,1,0,5,6,6,5,5,4,8,8,1,2,0,1,1,1,0,2,0,0,1,1,2,0,2
1,1,1,6,5,6,6,5,1,2,2,2,1,6,6,6,6,6,3,7,1,2,1,0,1,1,1,2,1,0,1,1,2,1,1,2
0,1,1,6,6,6,5,6,0,0,2,1,0,5,6,5,6,6,3,2,2,0,0,2,0,1,1,0,2,2,0,2,2,1,1,0
0,0,0,2,5,6,6,0,0,2,2,2,2,5,5,5,5,0,4,1,2,2,2,2,1,0,1,2,1,2,2,1,2,1,0,2
2,2,0,0,2,2,2,2,1,1,1,2,1,0,1,1,0,2,2,2,1,2,0,2,2,2,2,2,1,1,2,0,2,2,1,2
