8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,10,10,10,10,10,10,10,10,10,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,10,10,10,10,10,10,10,10,10,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,10,11,10,10,10,10,10,10,10,0,0,8,8,8,0,0,0,0,8
8,0,11,11,8,8,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,11,11,8,8,8,11,11,11,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,10,11,10,10,10,10,10,10,10,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,14,14,14,14,14,14,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,14,14,14,14,14,14,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,14,14,14,14,14,14,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,14,14,14,14,14,14,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,8,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
