1,0,2,2,1,1,0,1,0,2,2,2,0,0,0,2,2,1,2,2,2,0,2,0,1,2,0,0,2,0,1,2,1,0,2,2
2,2,0,2,0,1,0,0,0,0,2,2,2,0,8,7,8,1,3,2,0,1,2,2,1,2,1,2,1,1,2,1,1,1,1,0
1,1,2,0,0,0,1,2,0,0,1,1,2,8,8,8,8,7,3,2,2,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0
1,2,0,2,1,0,1,1,2,0,2,1,8,8,7,7,8,8,3,1,0,0,0,0,2,2,0,0,1,0,1,1,2,1,2,1
2,2,0,1,0,1,1,0,5,6,5,1,8,8,7,7,7,7,4,0,1,1,0,0,1,2,2,2,1,1,1,2,0,2,1,1
1,2,2,1,0,1,2,5,5,6,6,6,2,7,7,7,7,7,3,2,2,0,2,0,1,1,2,0,1,0,1,2,0,2,1,1
0,2,1,2,0,2,5,6,5,6,6,6,5,8,7,8,8,7,3,0,1,2,2,2,2,1,1,2,2,0,2,1,0,0,0,1
2,1,2,2,1,2,5,5,6,5,6,5,5,2,0,7,15,15,15,15,15,0,2,2,0,0,1,0,2,1,1,0,0,2,2,0
2,0,1,1,2,0,2,5,6,6,6,6,1,1,1,1,0,0,3,1,2,2,2,2,2,0,2,1,0,0,2,0,0,2,0,0
2,2,0,1,2,0,2,6,6,5,6,5,2,1,13,13,13,13,3,13,13,13,2,2,1,1,1,1,2,2,2,1,1,0,1,2
2,2,1,2,1,0,1,2,1,6,6,2,2,2,13,13,13,13,4,13,13,13,2,1,1,1,1,1,2,1,2,0,2,0,2,1
2,0,1,0,0,0,2,2,2,2,2,1,0,2,13,13,13,13,3,13,13,13,2,1,2,1,0,0,0,0,0,2,0,1,2,1
2,3,3,3,4,3,3,4,3,3,4,3,3,12,12,12,12,12,12,12,12,12,12,3,3,4,3,3,4,3,3,4,3,3,3,1
0,0,2,2,1,1,2,0,0,1,2,1,1,12,14,14,14,13,4,14,14,14,12,0,2,2,0,0,2,0,2,1,1,0,2,0
1,2,2,0,1,8,2,2,0,0,0,1,1,12,14,14,14,13,3,14,14,14,12,2,2,0,2,2,1,0,0,0,2,0,2,1
1,2,0,0,6,6,7,1,0,2,0,0,1,12,13,13,13,13,4,13,13,13,12,1,0,0,2,0,2,1,2,0,0,2,0,0
1,0,2,8,6,5,5,8,2,1,0,0,0,12,13,13,13,13,3,13,13,13,12,2,1,1,2,2,2,1,2,2,0,2,1,2
0,1,2,6,6,5,6,6,0,2,0,0,0,12,14,14,14,13,13,14,14,14,12,0,1,0,2,1,2,2,0,1,0,2,0,2
1,1,0,5,5,5,5,6,1,0,2,2,0,12,14,14,14,13,13,14,14,14,12,0,1,2,2,1,1,0,1,0,2,1,1,0
1,1,2,6,6,6,5,5,2,0,2,2,0,12,12,12,12,12,12,12,12,12,12,1,2,2,1,1,1,1,1,0,2,1,1,0
2,0,2,1,5,5,5,0,1,2,0,0,1,2,0,0,1,2,3,1,2,1,0,1,0,2,0,1,2,1,2,0,1,2,1,0
1,0,0,2,6,6,0,2,0,1,1,2,1,1,1,1,2,2,3,0,1,0,2,0,2,1,2,0,1,1,1,2,1,0,1,2
2,1,2,2,2,2,1,2,2,0,1,2,2,2,1,1,0,1,4,1,2,1,1,1,1,0,0,1,0,0,2,0,1,2,2,2
0,0,0,0,0,1,2,0,1,2,1,0,0,2,1,1,1,1,0,0,1,0,2,2,1,1,2,0,0,1,2,0,1,0,2,0
