1,1,1,1,0,0,0,2,1,1,2,1,1,1,2,2,2,0,2,1,2,1,1,1,2,0,0,2,0,0,1,1,0,2,1,2
2,1,1,2,2,0,1,0,0,0,0,0,1,2,0,1,2,1,3,1,0,0,1,1,0,0,0,2,0,1,0,2,1,0,1,1
1,2,1,2,1,0,0,2,0,1,1,1,1,2,2,2,2,0,3,0,7,7,2,2,7,7,8,2,0,1,0,0,2,1,1,0
0,0,1,1,2,0,0,1,2,0,2,0,1,7,8,7,0,2,3,7,7,12,12,12,12,12,12,12,12,12,12,2,2,1,2,2
2,0,2,2,2,1,1,1,0,1,1,8,8,8,8,7,7,7,4,8,7,12,14,14,14,13,13,14,14,14,12,0,1,1,0,0
0,1,0,1,0,0,0,2,1,2,7,8,7,8,8,8,8,8,3,8,8,12,14,14,14,13,13,14,14,14,12,2,1,1,2,1
1,1,1,2,0,0,0,2,1,1,7,8,8,8,7,8,8,7,3,7,7,12,13,13,13,13,13,13,13,13,12,1,2,0,2,1
1,0,1,0,0,0,2,1,0,2,8,8,7,8,8,7,15,15,4,3,4,3,4,3,4,3,4,13,13,13,12,0,2,1,0,1
0,2,0,1,1,1,0,1,0,1,7,8,8,8,8,8,7,7,3,7,8,12,14,14,14,13,13,14,14,14,12,1,2,2,2,2
2,2,2,2,1,8,8,7,2,0,1,7,7,7,8,8,8,7,4,0,2,12,14,14,14,13,13,14,14,14,12,1,2,2,2,2
2,2,2,0,7,7,8,8,7,2,2,7,8,8,7,8,8,1,3,1,1,12,12,12,12,12,12,12,12,12,12,0,2,0,2,1
0,0,8,8,7,7,7,8,8,7,0,1,7,7,7,7,1,2,4,0,2,1,0,2,2,2,2,0,2,0,1,2,2,1,2,2
2,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,1
1,2,8,8,8,8,7,8,8,8,8,7,7,8,0,2,2,0,4,0,1,0,2,0,2,1,0,0,8,8,7,7,0,2,0,2
0,0,7,7,7,7,8,8,7,8,7,8,8,8,8,7,7,2,3,1,0,2,0,2,1,2,8,7,8,8,8,8,8,8,7,2
0,0,0,8,8,7,8,7,7,8,7,7,7,7,7,8,7,2,3,2,1,0,2,2,8,8,7,8,8,7,7,7,8,7,7,2
1,2,2,2,8,7,8,7,8,8,7,8,8,7,8,7,8,2,4,2,0,0,8,7,8,7,8,8,7,8,7,7,7,8,8,1
2,0,2,2,0,8,8,8,7,8,7,7,8,7,7,7,7,0,3,0,1,1,7,8,8,7,8,8,8,8,8,7,1,1,0,2
2,2,1,2,0,0,7,7,8,8,8,8,7,7,8,7,7,0,3,1,1,1,0,8,7,8,7,7,7,8,2,1,2,2,1,0
1,0,2,1,1,2,7,8,7,7,8,8,7,7,8,7,8,2,4,2,1,1,1,1,0,8,7,7,1,1,2,1,2,1,2,1
2,0,1,2,1,0,0,7,8,8,8,7,8,7,7,8,1,2,3,0,2,0,0,2,1,0,2,2,0,2,2,2,0,2,2,1
1,0,0,0,1,1,2,1,0,0,8,7,7,7,0,2,2,1,3,1,1,0,1,1,2,2,1,0,0,2,1,0,1,1,0,1
0,0,2,0,2,0,1,2,2,2,1,0,2,0,2,1,1,2,4,2,0,0,1,0,1,1,0,2,2,0,0,0,0,0,1,2
1,0,0,0,2,1,2,1,0,1,1,1,1,0,0,1,1,2,0,2,2,0,2,2,1,1,0,1,0,0,1,2,2,0,2,0
