1,2,1,1,2,0,1,2,0,2,1,2,2,0,2,1,2,1,1,1,1,2,2,1,1,0,2,2,1,0,0,2,2,0,2,0
1,2,2,1,0,0,1,2,1,2,2,2,1,1,2,2,1,1,3,2,0,1,1,0,2,1,1,0,2,0,2,1,2,2,2,0
0,0,2,2,2,1,2,0,1,1,2,2,2,2,0,1,1,1,3,0,2,1,1,1,2,2,0,0,0,2,1,0,0,1,0,0
0,2,2,0,0,2,1,1,1,1,2,0,0,1,2,0,0,2,3,0,2,1,0,0,2,2,2,14,14,14,14,14,0,2,0,1
1,0,2,2,0,2,1,1,1,2,0,1,1,1,2,10,10,10,4,2,0,2,1,1,1,14,14,14,14,14,14,14,14,14,1,1
0,0,0,0,0,1,0,0,2,0,0,2,2,0,10,10,10,10,3,0,2,0,0,0,14,14,14,14,14,14,14,14,14,14,14,2
1,0,1,2,2,2,0,2,2,1,1,0,0,10,10,10,10,10,3,10,0,2,0,1,2,14,14,14,14,14,14,14,14,14,0,1
1,1,2,2,2,2,1,1,2,1,1,0,1,2,10,10,15,15,15,15,15,1,1,0,0,2,0,0,14,14,14,14,2,1,1,0
2,2,2,1,2,0,1,12,12,12,12,12,12,12,12,12,12,10,3,14,14,2,0,1,2,0,0,2,2,0,2,0,2,0,2,2
1,0,2,2,2,1,2,14,14,14,14,13,13,14,14,14,14,14,3,14,14,14,0,0,0,14,14,14,1,1,1,2,0,2,1,2
1,1,1,2,0,0,14,14,14,14,14,13,13,14,14,14,14,14,4,14,14,14,0,14,14,14,14,14,14,14,0,1,2,1,1,1
1,2,2,0,0,14,14,14,13,13,13,13,13,13,13,13,14,14,3,14,14,14,1,14,14,14,14,14,14,14,14,0,0,0,0,2
1,3,3,3,4,3,3,12,13,13,13,13,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,0
1,2,1,2,0,14,14,14,14,14,14,13,13,14,14,14,12,14,4,14,2,0,14,14,14,14,14,14,14,14,14,14,1,1,1,0
0,0,0,0,2,14,14,14,14,14,14,13,13,14,14,14,12,1,3,0,2,0,14,14,14,14,14,14,14,14,14,14,0,2,2,0
1,1,1,0,2,1,14,14,14,12,12,12,12,12,12,12,12,2,3,1,2,1,1,14,14,14,14,14,14,14,14,14,14,0,0,2
1,1,0,0,1,1,2,14,14,10,10,10,10,10,10,2,0,2,4,0,2,10,2,14,14,14,14,14,14,14,14,14,14,2,1,0
2,0,2,0,0,1,1,14,14,14,10,10,10,10,10,1,2,0,3,0,10,10,10,2,2,14,14,14,14,14,14,14,2,0,0,0
0,0,0,2,2,2,0,14,14,14,14,10,10,0,0,0,2,2,3,1,10,10,10,2,1,0,0,0,2,14,14,0,2,0,2,2
0,1,2,0,0,2,14,14,14,14,14,14,14,1,0,0,1,2,4,10,10,10,10,10,0,2,0,0,2,0,2,1,0,2,2,0
1,1,2,0,1,0,14,14,14,14,14,14,14,1,2,0,1,1,3,10,10,10,10,10,2,0,2,2,0,1,1,1,2,0,0,1
0,0,2,1,2,2,14,14,14,14,14,14,14,0,2,2,0,0,3,0,10,10,10,2,2,1,1,1,0,1,2,1,2,2,0,0
0,0,2,2,2,2,2,14,14,14,14,14,2,0,2,0,2,0,4,0,10,10,0,1,1,1,2,0,2,1,0,1,0,1,0,2
0,2,2,2,1,0,1,2,0,1,2,1,1,1,0,2,0,0,2,2,2,0,1,0,0,2,1,1,0,1,2,2,1,0,2,0
