1,0,2,0,1,2,0,2,2,1,2,0,2,2,1,0,0,0,2,1,0,0,0,1,0,0,0,2,1,2,0,0,2,2,2,2
2,2,1,1,2,2,1,1,0,1,2,2,1,1,1,0,1,11,3,5,6,6,5,5,6,5,6,5,6,5,5,5,5,6,5,2
2,1,0,1,0,0,2,1,8,8,7,2,2,1,0,0,1,0,3,5,5,6,5,5,5,6,6,6,6,6,5,5,6,5,5,0
1,1,2,2,2,1,2,7,7,8,8,7,1,2,1,1,0,1,3,11,6,5,6,6,6,5,5,6,6,5,6,5,5,5,6,2
0,0,0,1,1,2,7,8,8,8,7,7,8,1,2,1,11,6,4,6,6,5,6,5,5,5,5,5,6,6,6,5,6,5,5,0
0,1,1,2,1,0,7,7,7,7,7,7,8,1,2,1,2,11,3,5,6,6,6,5,6,5,5,6,6,5,6,5,6,5,5,1
0,0,1,0,2,0,8,7,7,7,7,7,2,0,2,2,1,2,3,5,6,5,6,5,6,5,5,5,6,5,5,6,5,5,6,0
2,0,1,2,0,2,1,7,7,7,8,7,0,0,1,1,15,15,15,15,15,5,6,6,6,5,6,5,6,6,6,6,6,5,6,1
2,0,1,1,2,2,0,2,8,7,1,0,0,1,1,0,11,5,3,5,6,6,5,12,12,12,12,12,12,12,12,12,12,5,5,1
1,0,1,2,0,1,0,1,0,1,2,2,0,1,1,1,2,11,3,5,6,6,5,12,14,14,14,13,13,14,14,14,12,6,6,0
2,0,2,0,2,0,2,2,1,1,1,0,0,0,0,1,0,0,4,5,5,6,5,12,14,14,14,13,13,14,14,14,12,6,6,2
1,0,2,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,11,6,6,5,12,13,13,13,13,13,13,13,13,12,6,6,2
1,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,13,13,13,12,3,3,0
2,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,11,4,6,5,6,6,12,14,14,14,13,13,14,14,14,12,6,6,1
0,2,0,2,2,1,1,1,0,2,0,0,0,2,0,2,2,2,3,5,6,5,5,12,14,14,14,13,13,14,14,14,12,6,6,1
1,1,0,0,1,1,0,1,2,2,2,0,2,0,1,2,7,1,3,11,5,5,5,12,12,12,12,12,12,12,12,12,12,6,6,1
2,1,2,2,1,2,2,1,0,2,0,1,1,0,1,8,7,8,4,5,5,6,5,5,5,6,5,6,5,6,5,5,5,5,5,1
2,0,1,0,0,0,1,1,1,0,1,1,2,0,8,8,8,7,3,5,6,6,6,6,6,5,5,5,6,6,5,5,5,5,6,2
2,1,0,2,2,1,0,0,0,0,0,1,1,1,8,7,8,7,3,6,5,5,6,6,6,5,6,6,6,6,5,5,5,5,5,2
0,0,2,2,0,2,1,2,1,0,1,2,1,2,2,7,8,8,4,11,5,5,5,5,6,6,6,5,5,5,6,5,6,6,6,1
1,1,2,1,1,2,1,1,2,2,0,0,2,1,2,7,7,8,3,5,5,5,5,5,5,6,6,6,6,6,6,5,6,5,6,0
1,2,2,2,0,0,1,1,0,0,2,1,0,1,2,0,8,11,3,6,6,6,6,5,5,5,5,6,5,5,5,5,6,6,6,2
0,0,2,2,1,0,1,0,2,2,1,2,2,1,0,2,2,1,4,5,6,5,6,5,5,6,5,5,5,5,5,6,5,5,5,2
2,1,1,2,1,0,2,2,0,0,2,2,1,0,0,1,2,2,0,1,2,0,1,0,2,0,0,1,2,0,0,0,1,0,2,2
